YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET
2019,4,17,6,8.48,3.99,6.23
2019,4,17,7,11.26,4.6,7.93
2019,4,17,8,14.01,4.55,9.28
2019,4,17,9,15.87,4.01,9.94
2019,4,17,10,16.67,3.65,10.16
2019,4,17,11,17.05,4.06,10.55
2019,4,17,12,17.36,4.83,11.09
2019,4,17,13,17.31,5.62,11.47
2019,4,17,14,16.8,6.18,11.49
2019,4,17,15,15.7,6.61,11.15
2019,4,17,16,14.17,6.94,10.55
2019,4,17,17,12.42,7.42,9.92
2019,4,17,18,10.42,7.57,9.0
2019,4,17,19,9.44,7.48,8.46
2019,4,17,20,8.46,6.96,7.71
2019,4,17,21,7.6,6.19,6.9
2019,4,17,22,6.98,5.4,6.19
2019,4,17,23,6.17,4.74,5.45
2019,4,18,0,5.48,4.3,4.89
2019,4,18,1,4.62,3.95,4.28
2019,4,18,2,3.57,3.72,3.64
2019,4,18,3,2.81,3.52,3.16
2019,4,18,4,2.43,3.35,2.89
2019,4,18,5,2.62,3.2,2.91
2019,4,18,6,5.51,3.69,4.6
2019,4,18,7,8.33,1.81,5.07
2019,4,18,8,10.69,1.09,5.89
2019,4,18,9,12.43,1.92,7.18
2019,4,18,10,13.35,2.94,8.14
2019,4,18,11,13.51,3.91,8.71
2019,4,18,12,13.51,4.53,9.02
2019,4,18,13,13.77,5.03,9.4
2019,4,18,14,13.93,5.37,9.65
2019,4,18,15,13.67,5.62,9.65
2019,4,18,16,13.01,5.86,9.44
2019,4,18,17,11.51,7.41,9.47
2019,4,18,18,9.55,6.74,8.14
2019,4,18,19,9.74,5.75,7.75
2019,4,18,20,9.19,5.71,7.45
2019,4,18,21,6.87,5.92,6.4
2019,4,18,22,5.84,5.27,5.56
2019,4,18,23,5.84,5.23,5.54
2019,4,19,0,5.63,5.17,5.4
2019,4,19,1,5.27,5.06,5.16
2019,4,19,2,5.39,5.03,5.21
2019,4,19,3,5.14,4.84,4.99
2019,4,19,4,4.38,4.26,4.32
2019,4,19,5,3.73,3.63,3.68
2019,4,19,6,4.92,3.69,4.3
2019,4,19,7,6.73,3.78,5.26
2019,4,19,8,8.99,3.58,6.29
2019,4,19,9,10.62,3.07,6.84
2019,4,19,10,11.85,2.87,7.37
2019,4,19,11,12.77,2.87,7.82
2019,4,19,12,13.36,2.9,8.13
2019,4,19,13,13.33,3.09,8.22
2019,4,19,14,12.94,3.34,8.14
2019,4,19,15,12.31,3.62,7.96
2019,4,19,16,11.38,3.84,7.61
2019,4,19,17,9.76,4.34,7.05
2019,4,19,18,7.26,4.6,5.93
2019,4,19,19,6.06,4.45,5.26
2019,4,19,20,5.34,4.25,4.8
2019,4,19,21,4.59,4.03,4.31
2019,4,19,22,3.87,3.77,3.82
2019,4,19,23,3.34,3.49,3.41
2019,4,20,0,3.01,3.23,3.12
2019,4,20,1,2.84,2.99,2.91
2019,4,20,2,2.76,2.75,2.76
2019,4,20,3,2.58,2.44,2.51
2019,4,20,4,2.18,2.12,2.15
2019,4,20,5,2.35,1.95,2.15
2019,4,20,6,4.47,2.51,3.49
2019,4,20,7,6.01,1.15,3.58
2019,4,20,8,6.93,-0.82,3.05
2019,4,20,9,7.44,-1.51,2.97
2019,4,20,10,7.67,-1.7,2.99
2019,4,20,11,7.9,-1.63,3.13
2019,4,20,12,8.48,-1.49,3.5
2019,4,20,13,9.31,-1.08,4.12
2019,4,20,14,9.69,-0.9,4.4
2019,4,20,15,9.6,-0.86,4.37
2019,4,20,16,9.09,-0.74,4.18
2019,4,20,17,7.39,0.62,4.01
2019,4,20,18,3.96,0.78,2.37
2019,4,20,19,3.07,0.2,1.63
2019,4,20,20,2.36,-0.5,0.93
2019,4,20,21,1.66,-1.16,0.26
2019,4,20,22,0.98,-1.74,-0.38
2019,4,20,23,0.33,-2.13,-0.91
2019,4,21,0,-0.25,-2.3,-1.27
2019,4,21,1,-0.71,-2.39,-1.56
2019,4,21,2,-1.1,-2.45,-1.77
2019,4,21,3,-1.34,-2.46,-1.9
2019,4,21,4,-1.37,-2.42,-1.9
2019,4,21,5,-0.97,-2.24,-1.6
2019,4,21,6,1.52,-1.02,0.26
2019,4,21,7,5.23,-1.5,1.86
2019,4,21,8,7.73,-2.21,2.76
2019,4,21,9,9.35,-2.11,3.62
2019,4,21,10,10.78,-1.82,4.48
2019,4,21,11,11.96,-1.51,5.23
2019,4,21,12,12.9,-1.22,5.84
2019,4,21,13,13.51,-1.06,6.23
2019,4,21,14,13.6,-0.93,6.33
2019,4,21,15,13.08,-0.83,6.13
2019,4,21,16,11.94,-0.64,5.65
2019,4,21,17,9.51,1.4,5.46
2019,4,21,18,5.69,1.66,3.68
2019,4,21,19,4.29,0.84,2.56
2019,4,21,20,3.4,0.06,1.73
2019,4,21,21,2.89,-0.84,1.03
2019,4,21,22,2.63,-1.69,0.48
2019,4,21,23,2.37,-2.37,-0.0
2019,4,22,0,2.11,-2.83,-0.36
2019,4,22,1,1.51,-3.1,-0.8
2019,4,22,2,0.47,-3.25,-1.39
2019,4,22,3,-0.77,-3.33,-2.06
2019,4,22,4,-0.09,-2.31,-1.2
2019,4,22,5,0.89,-1.52,-0.31
2019,4,22,6,3.22,-0.49,1.37
2019,4,22,7,4.77,0.68,2.73
2019,4,22,8,6.23,2.08,4.15
2019,4,22,9,7.16,2.55,4.86
2019,4,22,10,8.08,2.06,5.08
2019,4,22,11,9.01,0.32,4.66
2019,4,22,12,9.63,-0.88,4.38
2019,4,22,13,10.11,-1.63,4.24
2019,4,22,14,9.97,-2.25,3.86
2019,4,22,15,9.19,-2.63,3.28
2019,4,22,16,7.95,-2.57,2.69
2019,4,22,17,5.99,-1.92,2.04
2019,4,22,18,3.37,-1.05,1.15
2019,4,22,19,2.05,-0.67,0.69
2019,4,22,20,0.98,-0.63,0.17
2019,4,22,21,0.2,-0.86,-0.33
2019,4,22,22,-0.37,-1.15,-0.76
2019,4,22,23,-1.02,-1.35,-1.18
2019,4,23,0,-1.52,-1.52,-1.52
2019,4,23,1,-1.88,-1.71,-1.79
2019,4,23,2,-2.16,-1.92,-2.04
2019,4,23,3,-2.25,-2.1,-2.18
2019,4,23,4,-2.18,-2.17,-2.18
2019,4,23,5,-1.45,-1.95,-1.7
2019,4,23,6,0.73,-1.2,-0.24
2019,4,23,7,2.19,-1.48,0.36
2019,4,23,8,3.22,-2.06,0.58
2019,4,23,9,4.12,-2.48,0.83
2019,4,23,10,5.05,-2.53,1.26
2019,4,23,11,5.98,-2.38,1.8
2019,4,23,12,6.62,-2.11,2.26
2019,4,23,13,6.94,-1.92,2.51
2019,4,23,14,6.87,-1.75,2.56
2019,4,23,15,6.5,-1.47,2.51
2019,4,23,16,5.55,-1.28,2.13
2019,4,23,17,4.26,-0.78,1.74
2019,4,23,18,2.07,-0.17,0.95
2019,4,23,19,0.7,-1.01,-0.16
2019,4,23,20,-0.56,-2.09,-1.33
2019,4,23,21,-1.85,-2.99,-2.42
2019,4,23,22,-2.99,-3.76,-3.38
2019,4,23,23,-3.97,-4.35,-4.17
2019,4,24,0,-4.7,-4.78,-4.74
2019,4,24,1,-5.11,-5.03,-5.07
2019,4,24,2,-5.24,-5.22,-5.23
2019,4,24,3,-5.14,-5.44,-5.29
2019,4,24,4,-5.28,-5.67,-5.48
2019,4,24,5,-4.95,-5.7,-5.33
2019,4,24,6,-2.97,-5.21,-4.09
2019,4,24,7,0.05,-5.6,-2.77
2019,4,24,8,2.64,-6.22,-1.79
2019,4,24,9,4.83,-6.35,-0.76
2019,4,24,10,6.56,-6.03,0.26
2019,4,24,11,7.89,-5.57,1.16
2019,4,24,12,8.76,-5.15,1.8
2019,4,24,13,9.16,-4.85,2.15
2019,4,24,14,9.13,-4.77,2.18
2019,4,24,15,8.67,-4.92,1.88
2019,4,24,16,7.73,-4.97,1.38
2019,4,24,17,5.81,-2.57,1.62
2019,4,24,18,2.02,-1.78,0.12
2019,4,24,19,0.43,-2.75,-1.17
2019,4,24,20,-0.77,-3.31,-2.03
2019,4,24,21,-1.91,-3.85,-2.88
2019,4,24,22,-2.89,-4.27,-3.58
2019,4,24,23,-3.56,-4.49,-4.02
2019,4,25,0,-3.85,-4.64,-4.24
2019,4,25,1,-3.95,-4.77,-4.36
2019,4,25,2,-4.01,-4.92,-4.46
2019,4,25,3,-4.08,-5.08,-4.58
2019,4,25,4,-4.23,-5.26,-4.74
2019,4,25,5,-3.64,-5.03,-4.34
2019,4,25,6,-0.92,-4.5,-2.71
2019,4,25,7,2.61,-6.14,-1.77
2019,4,25,8,5.23,-7.76,-1.26
2019,4,25,9,6.5,-7.66,-0.58
2019,4,25,10,7.48,-7.34,0.08
2019,4,25,11,8.46,-6.82,0.82
2019,4,25,12,9.58,-6.09,1.75
2019,4,25,13,10.37,-5.52,2.42
2019,4,25,14,10.6,-5.31,2.64
2019,4,25,15,10.08,-5.41,2.33
2019,4,25,16,9.02,-4.63,2.19
2019,4,25,17,7.12,-0.55,3.29
2019,4,25,18,4.44,-0.56,1.94
2019,4,25,19,2.92,-1.63,0.65
2019,4,25,20,1.13,-2.11,-0.49
2019,4,25,21,-0.31,-2.29,-1.3
2019,4,25,22,-1.5,-2.63,-2.06
2019,4,25,23,-2.52,-2.97,-2.74
2019,4,26,0,-3.37,-3.39,-3.38
2019,4,26,1,-3.99,-3.89,-3.94
2019,4,26,2,-4.17,-4.4,-4.29
2019,4,26,3,-4.3,-4.92,-4.61
2019,4,26,4,-4.52,-5.49,-5.01
2019,4,26,5,-3.7,-5.67,-4.68
2019,4,26,6,-1.0,-5.49,-3.24
2019,4,26,7,2.8,-4.13,-0.66
2019,4,26,8,6.38,-2.24,2.07
2019,4,26,9,8.16,-1.3,3.44
2019,4,26,10,9.45,-0.9,4.27
2019,4,26,11,10.35,-0.67,4.84
2019,4,26,12,10.91,-0.45,5.23
2019,4,26,13,11.07,-0.2,5.44
2019,4,26,14,11.0,0.05,5.52
2019,4,26,15,10.47,0.05,5.26
2019,4,26,16,9.62,0.24,4.94
2019,4,26,17,8.08,1.91,4.99
2019,4,26,18,5.32,2.6,3.96
2019,4,26,19,4.25,1.9,3.08
2019,4,26,20,3.52,1.44,2.48
2019,4,26,21,2.65,0.87,1.76
2019,4,26,22,1.96,0.41,1.19
2019,4,26,23,1.3,-0.02,0.64
2019,4,27,0,0.79,-0.47,0.16
2019,4,27,1,0.42,-0.88,-0.23
2019,4,27,2,0.22,-1.21,-0.5
2019,4,27,3,-0.06,-1.54,-0.8
2019,4,27,4,-0.28,-1.8,-1.04
2019,4,27,5,0.45,-1.27,-0.41
2019,4,27,6,3.94,-0.29,1.83
2019,4,27,7,6.96,-0.44,3.26
2019,4,27,8,9.05,0.02,4.54
2019,4,27,9,10.44,0.76,5.61
2019,4,27,10,11.59,1.12,6.36
2019,4,27,11,12.42,1.42,6.92
2019,4,27,12,12.99,1.72,7.36
2019,4,27,13,13.23,2.01,7.62
2019,4,27,14,13.19,2.16,7.68
2019,4,27,15,12.8,2.22,7.51
2019,4,27,16,12.06,2.48,7.27
2019,4,27,17,10.98,4.19,7.58
2019,4,27,18,9.69,3.83,6.76
2019,4,27,19,8.67,3.65,6.16
2019,4,27,20,7.51,3.97,5.74
2019,4,27,21,6.51,3.94,5.23
2019,4,27,22,5.82,3.62,4.73
2019,4,27,23,5.3,3.28,4.29
2019,4,28,0,5.0,2.98,3.99
2019,4,28,1,4.78,2.7,3.74
2019,4,28,2,4.62,2.43,3.52
2019,4,28,3,4.3,2.24,3.27
2019,4,28,4,3.84,2.12,2.98
2019,4,28,5,3.94,2.26,3.1
2019,4,28,6,6.17,3.76,4.97
2019,4,28,7,8.35,3.69,6.02
2019,4,28,8,10.34,3.24,6.79
2019,4,28,9,11.09,2.72,6.9
2019,4,28,10,11.61,2.54,7.08
2019,4,28,11,11.9,2.51,7.21
2019,4,28,12,12.32,2.64,7.48
2019,4,28,13,13.08,3.0,8.04
2019,4,28,14,13.45,3.2,8.33
2019,4,28,15,13.21,3.28,8.25
2019,4,28,16,12.65,3.58,8.12
2019,4,28,17,11.11,5.47,8.29
2019,4,28,18,8.1,5.03,6.57
2019,4,28,19,7.0,4.19,5.6
2019,4,28,20,6.07,3.51,4.79
2019,4,28,21,5.24,3.02,4.13
2019,4,28,22,4.05,2.44,3.24
2019,4,28,23,3.03,2.09,2.56
2019,4,29,0,2.21,1.84,2.03
2019,4,29,1,1.61,1.62,1.62
2019,4,29,2,1.15,1.39,1.27
2019,4,29,3,0.85,1.06,0.95
2019,4,29,4,0.6,0.74,0.67
2019,4,29,5,1.6,0.81,1.21
2019,4,29,6,5.81,2.13,3.97
2019,4,29,7,9.01,2.3,5.65
2019,4,29,8,11.3,2.83,7.06
2019,4,29,9,13.05,3.44,8.24
2019,4,29,10,14.49,3.73,9.11
2019,4,29,11,15.59,3.83,9.71
2019,4,29,12,16.33,3.81,10.07
2019,4,29,13,16.78,3.75,10.26
2019,4,29,14,16.78,3.59,10.19
2019,4,29,15,16.41,3.42,9.92
2019,4,29,16,15.65,3.56,9.6
2019,4,29,17,13.68,6.44,10.05
2019,4,29,18,10.19,6.37,8.27
2019,4,29,19,8.76,5.4,7.08
2019,4,29,20,7.65,4.74,6.2
2019,4,29,21,6.55,4.19,5.37
2019,4,29,22,5.52,3.64,4.58
2019,4,29,23,4.6,3.2,3.9
2019,4,30,0,3.93,2.94,3.44
2019,4,30,1,3.5,2.8,3.15
2019,4,30,2,2.96,2.68,2.82
2019,4,30,3,2.39,2.57,2.48
2019,4,30,4,1.93,2.46,2.19
2019,4,30,5,2.69,2.59,2.64
2019,4,30,6,6.26,3.7,4.98
2019,4,30,7,9.63,4.36,6.99
2019,4,30,8,12.2,4.3,8.25
2019,4,30,9,13.65,4.08,8.87
2019,4,30,10,14.8,3.97,9.38
2019,4,30,11,15.71,3.93,9.82
2019,4,30,12,16.31,4.0,10.15
2019,4,30,13,16.65,4.12,10.38
2019,4,30,14,16.78,4.24,10.51
2019,4,30,15,16.58,4.36,10.47
2019,4,30,16,15.98,4.61,10.29
2019,4,30,17,14.13,7.69,10.91
2019,4,30,18,11.19,5.93,8.55
2019,4,30,19,10.32,4.52,7.42
2019,4,30,20,9.69,3.93,6.8
2019,4,30,21,8.9,3.5,6.2
2019,4,30,22,7.85,3.25,5.55
2019,4,30,23,6.58,3.06,4.83
2019,5,1,0,5.48,2.97,4.22
2019,5,1,1,4.51,2.9,3.7
2019,5,1,2,3.82,2.83,3.32
2019,5,1,3,3.68,2.75,3.21
2019,5,1,4,3.93,2.62,3.27
2019,5,1,5,4.85,2.97,3.9
2019,5,1,6,7.23,4.03,5.63
2019,5,1,7,9.73,4.5,7.12
2019,5,1,8,14.41,4.15,9.28
2019,5,1,9,16.51,4.58,10.55
2019,5,1,10,17.76,4.86,11.3
2019,5,1,11,18.6,4.71,11.65
2019,5,1,12,18.83,4.44,11.63
2019,5,1,13,18.59,4.51,11.55
2019,5,1,14,18.15,4.92,11.53
2019,5,1,15,17.48,5.38,11.43
2019,5,1,16,16.42,5.98,11.2
2019,5,1,17,14.55,8.46,11.51
2019,5,1,18,11.41,8.08,9.75
2019,5,1,19,10.06,7.12,8.59
2019,5,1,20,9.17,6.47,7.82
2019,5,1,21,8.36,5.88,7.12
2019,5,1,22,7.65,5.38,6.52
2019,5,1,23,7.05,4.98,6.01
2019,5,2,0,6.54,4.75,5.65
2019,5,2,1,6.08,4.65,5.37
2019,5,2,2,5.68,4.58,5.13
2019,5,2,3,5.33,4.54,4.93
2019,5,2,4,4.98,4.48,4.73
2019,5,2,5,5.59,4.7,5.15
2019,5,2,6,9.11,5.95,7.53
2019,5,2,7,11.9,6.8,9.36
2019,5,2,8,15.19,5.91,10.55
2019,5,2,9,16.65,5.48,11.06
2019,5,2,10,17.73,5.33,11.53
2019,5,2,11,18.55,5.33,11.94
2019,5,2,12,19.15,5.36,12.25
2019,5,2,13,19.47,5.4,12.44
2019,5,2,14,19.41,5.53,12.47
2019,5,2,15,18.87,5.87,12.37
2019,5,2,16,17.76,6.23,12.0
2019,5,2,17,15.53,8.77,12.15
2019,5,2,18,12.26,8.86,10.56
2019,5,2,19,10.89,7.98,9.44
2019,5,2,20,9.9,7.34,8.62
2019,5,2,21,9.12,6.84,7.98
2019,5,2,22,8.43,6.33,7.37
2019,5,2,23,7.8,5.95,6.87
2019,5,3,0,7.26,5.69,6.48
2019,5,3,1,6.78,5.51,6.15
2019,5,3,2,6.51,5.37,5.94
2019,5,3,3,6.78,5.34,6.06
2019,5,3,4,6.98,5.26,6.12
2019,5,3,5,7.47,5.37,6.42
2019,5,3,6,11.14,7.14,9.14
2019,5,3,7,13.84,7.74,10.8
2019,5,3,8,17.15,7.49,12.33
2019,5,3,9,18.03,8.03,13.03
2019,5,3,10,17.79,8.6,13.19
2019,5,3,11,17.11,8.65,12.87
2019,5,3,12,16.68,8.51,12.59
2019,5,3,13,16.86,8.24,12.55
2019,5,3,14,17.29,7.98,12.64
2019,5,3,15,17.41,7.94,12.67
2019,5,3,16,16.83,8.06,12.44
2019,5,3,17,14.96,9.62,12.3
2019,5,3,18,12.14,9.37,10.76
2019,5,3,19,11.26,8.87,10.06
2019,5,3,20,11.01,8.02,9.51
2019,5,3,21,11.62,7.01,9.32
2019,5,3,22,11.15,6.59,8.87
2019,5,3,23,10.34,6.44,8.39
2019,5,4,0,9.98,6.36,8.16
2019,5,4,1,9.26,6.3,7.79
2019,5,4,2,8.37,6.22,7.3
2019,5,4,3,7.21,6.15,6.68
2019,5,4,4,6.46,6.08,6.27
2019,5,4,5,6.97,6.3,6.63
2019,5,4,6,10.51,7.46,8.98
2019,5,4,7,13.28,8.67,10.98
2019,5,4,8,17.12,8.26,12.69
2019,5,4,9,18.97,7.65,13.31
2019,5,4,10,19.14,7.71,13.42
2019,5,4,11,18.77,8.02,13.4
2019,5,4,12,18.67,8.32,13.49
2019,5,4,13,19.03,8.59,13.81
2019,5,4,14,18.88,8.73,13.8
2019,5,4,15,18.68,8.83,13.75
2019,5,4,16,17.94,9.12,13.52
2019,5,4,17,16.05,9.58,12.82
2019,5,4,18,13.82,9.73,11.78
2019,5,4,19,12.83,9.72,11.27
2019,5,4,20,12.3,9.71,11.01
2019,5,4,21,11.73,9.62,10.68
2019,5,4,22,11.07,9.4,10.24
2019,5,4,23,10.41,9.11,9.76
2019,5,5,0,9.73,8.76,9.24
2019,5,5,1,9.13,8.4,8.76
2019,5,5,2,8.66,7.97,8.32
2019,5,5,3,8.26,7.54,7.9
2019,5,5,4,7.77,7.23,7.5
2019,5,5,5,8.55,7.63,8.09
2019,5,5,6,11.58,9.1,10.34
2019,5,5,7,13.73,9.02,11.37
2019,5,5,8,15.35,7.58,11.46
2019,5,5,9,16.64,6.06,11.35
2019,5,5,10,17.68,5.11,11.4
2019,5,5,11,18.47,4.52,11.49
2019,5,5,12,19.01,4.13,11.58
2019,5,5,13,19.32,3.85,11.58
2019,5,5,14,19.21,3.7,11.45
2019,5,5,15,18.68,3.58,11.13
2019,5,5,16,17.63,3.71,10.67
2019,5,5,17,15.33,6.35,10.84
2019,5,5,18,11.44,6.83,9.13
2019,5,5,19,9.97,5.8,7.88
2019,5,5,20,9.58,5.2,7.4
2019,5,5,21,9.58,4.86,7.22
2019,5,5,22,9.28,4.55,6.92
2019,5,5,23,8.67,4.15,6.41
2019,5,6,0,8.05,3.73,5.89
2019,5,6,1,7.55,3.39,5.47
2019,5,6,2,6.94,2.73,4.83
2019,5,6,3,6.55,2.37,4.46
2019,5,6,4,6.26,2.15,4.2
2019,5,6,5,6.91,2.83,4.87
2019,5,6,6,9.44,3.89,6.66
2019,5,6,7,12.25,4.56,8.4
2019,5,6,8,16.53,3.04,9.78
2019,5,6,9,18.37,3.57,10.97
2019,5,6,10,19.63,4.35,11.99
2019,5,6,11,20.54,4.9,12.72
2019,5,6,12,21.09,5.28,13.19
2019,5,6,13,21.3,5.51,13.4
2019,5,6,14,21.16,5.77,13.47
2019,5,6,15,20.7,5.91,13.3
2019,5,6,16,19.69,6.19,12.94
2019,5,6,17,17.37,9.62,13.49
2019,5,6,18,13.59,9.35,11.47
2019,5,6,19,12.16,8.16,10.16
2019,5,6,20,11.48,7.57,9.52
2019,5,6,21,10.77,7.05,8.91
2019,5,6,22,10.05,6.58,8.31
2019,5,6,23,9.33,6.16,7.75
2019,5,7,0,8.73,5.78,7.26
2019,5,7,1,8.15,5.48,6.82
2019,5,7,2,7.53,5.32,6.43
2019,5,7,3,6.79,5.25,6.01
2019,5,7,4,6.24,5.16,5.7
2019,5,7,5,7.17,5.68,6.43
2019,5,7,6,10.7,6.69,8.69
2019,5,7,7,13.51,7.11,10.31
2019,5,7,8,16.89,5.63,11.26
2019,5,7,9,17.87,5.68,11.78
2019,5,7,10,18.63,5.82,12.23
2019,5,7,11,19.02,5.98,12.5
2019,5,7,12,18.61,5.8,12.21
2019,5,7,13,17.98,5.86,11.91
2019,5,7,14,17.52,6.0,11.76
2019,5,7,15,17.1,6.2,11.65
2019,5,7,16,17.28,6.23,11.76
2019,5,7,17,15.92,8.45,12.19
2019,5,7,18,12.68,7.5,10.09
2019,5,7,19,11.42,5.89,8.65
2019,5,7,20,10.87,5.16,8.01
2019,5,7,21,10.34,4.55,7.45
2019,5,7,22,9.74,4.09,6.91
2019,5,7,23,8.96,3.77,6.37
2019,5,8,0,7.76,3.64,5.7
2019,5,8,1,7.01,3.44,5.23
2019,5,8,2,6.93,3.12,5.03
2019,5,8,3,7.61,2.73,5.17
2019,5,8,4,7.82,2.51,5.16
2019,5,8,5,7.88,3.71,5.8
2019,5,8,6,10.48,5.08,7.79
2019,5,8,7,12.66,5.76,9.21
2019,5,8,8,16.51,6.09,11.3
2019,5,8,9,17.98,6.59,12.29
2019,5,8,10,18.6,7.28,12.94
2019,5,8,11,18.84,7.81,13.33
2019,5,8,12,18.93,8.01,13.48
2019,5,8,13,18.6,8.15,13.37
2019,5,8,14,18.35,8.32,13.33
2019,5,8,15,18.08,8.3,13.19
2019,5,8,16,17.43,8.65,13.04
2019,5,8,17,15.83,10.52,13.17
2019,5,8,18,13.05,10.27,11.65
2019,5,8,19,11.86,9.43,10.64
2019,5,8,20,11.3,8.96,10.13
2019,5,8,21,10.76,8.59,9.68
2019,5,8,22,10.19,8.26,9.23
2019,5,8,23,9.61,8.02,8.82
2019,5,9,0,9.23,7.77,8.51
2019,5,9,1,8.97,7.52,8.25
2019,5,9,2,8.55,7.26,7.9
2019,5,9,3,7.7,6.98,7.34
2019,5,9,4,7.42,6.87,7.15
2019,5,9,5,9.04,7.09,8.07
2019,5,9,6,11.93,7.96,9.94
2019,5,9,7,14.58,8.33,11.46
2019,5,9,8,17.97,7.85,12.9
2019,5,9,9,19.07,8.04,13.55
2019,5,9,10,19.24,8.22,13.73
2019,5,9,11,19.8,8.74,14.27
2019,5,9,12,18.83,9.19,14.01
2019,5,9,13,17.87,9.63,13.75
2019,5,9,14,16.64,10.31,13.48
2019,5,9,15,15.66,11.21,13.44
2019,5,9,16,15.94,11.78,13.86
2019,5,9,17,15.29,12.89,14.09
2019,5,9,18,13.76,11.94,12.84
2019,5,9,19,14.01,11.36,12.69
2019,5,9,20,13.23,10.61,11.92
2019,5,9,21,11.89,10.21,11.05
2019,5,9,22,10.86,9.96,10.41
2019,5,9,23,10.25,9.63,9.94
2019,5,10,0,9.47,9.17,9.32
2019,5,10,1,9.21,8.9,9.05
2019,5,10,2,9.19,8.78,8.98
2019,5,10,3,9.19,8.75,8.97
2019,5,10,4,9.12,8.83,8.98
2019,5,10,5,9.54,9.1,9.32
2019,5,10,6,11.74,9.95,10.84
2019,5,10,7,13.17,10.21,11.69
2019,5,10,8,14.6,9.84,12.22
2019,5,10,9,16.55,9.67,13.12
2019,5,10,10,17.69,9.29,13.49
2019,5,10,11,18.44,8.95,13.69
2019,5,10,12,18.75,8.56,13.65
2019,5,10,13,18.46,7.92,13.19
2019,5,10,14,18.55,7.18,12.86
2019,5,10,15,18.06,6.48,12.27
2019,5,10,16,17.0,6.15,11.58
2019,5,10,17,15.14,6.69,10.91
2019,5,10,18,12.17,7.05,9.61
2019,5,10,19,10.37,6.9,8.63
2019,5,10,20,9.14,6.56,7.85
2019,5,10,21,7.95,5.9,6.92
2019,5,10,22,6.89,5.12,6.01
2019,5,10,23,5.98,4.4,5.19
2019,5,11,0,5.17,3.9,4.54
2019,5,11,1,4.48,3.69,4.08
2019,5,11,2,4.68,3.8,4.23
2019,5,11,3,5.12,4.06,4.59
2019,5,11,4,5.52,4.23,4.88
2019,5,11,5,6.36,4.86,5.61
2019,5,11,6,8.66,5.17,6.91
2019,5,11,7,11.77,4.65,8.21
2019,5,11,8,14.05,3.74,8.9
2019,5,11,9,15.94,3.16,9.55
2019,5,11,10,17.5,3.06,10.28
2019,5,11,11,18.7,3.23,10.97
2019,5,11,12,19.59,3.51,11.55
2019,5,11,13,20.11,3.65,11.88
2019,5,11,14,20.17,3.76,11.96
2019,5,11,15,19.81,3.89,11.85
2019,5,11,16,18.99,3.78,11.38
2019,5,11,17,16.84,7.48,12.16
2019,5,11,18,12.9,7.87,10.38
2019,5,11,19,11.22,6.3,8.76
2019,5,11,20,10.47,5.6,8.04
2019,5,11,21,9.81,4.99,7.4
2019,5,11,22,9.19,4.48,6.83
2019,5,11,23,8.54,4.08,6.31
2019,5,12,0,7.9,3.76,5.83
2019,5,12,1,7.29,3.5,5.39
2019,5,12,2,6.66,3.35,5.01
2019,5,12,3,6.1,3.37,4.73
2019,5,12,4,5.66,3.4,4.53
2019,5,12,5,6.54,4.45,5.5
2019,5,12,6,9.66,5.18,7.42
2019,5,12,7,12.94,5.8,9.37
2019,5,12,8,17.4,4.19,10.8
2019,5,12,9,19.17,4.12,11.65
2019,5,12,10,20.45,4.4,12.42
2019,5,12,11,21.41,4.68,13.05
2019,5,12,12,22.05,4.88,13.46
2019,5,12,13,22.36,4.93,13.64
2019,5,12,14,22.26,4.94,13.6
2019,5,12,15,21.81,4.93,13.37
2019,5,12,16,20.84,4.78,12.81
2019,5,12,17,18.69,8.37,13.53
2019,5,12,18,14.88,8.87,11.87
2019,5,12,19,13.51,6.85,10.18
2019,5,12,20,12.83,6.07,9.45
2019,5,12,21,11.97,5.53,8.75
2019,5,12,22,11.01,5.15,8.08
2019,5,12,23,9.92,4.94,7.43
2019,5,13,0,8.74,4.85,6.8
2019,5,13,1,7.64,4.8,6.22
2019,5,13,2,6.73,4.96,5.85
2019,5,13,3,6.03,5.13,5.58
2019,5,13,4,5.5,5.12,5.31
2019,5,13,5,7.23,5.87,6.55
2019,5,13,6,10.86,6.48,8.67
2019,5,13,7,14.24,7.62,10.94
2019,5,13,8,18.8,6.31,12.56
2019,5,13,9,20.65,5.71,13.18
2019,5,13,10,21.78,5.85,13.81
2019,5,13,11,22.59,5.97,14.28
2019,5,13,12,23.16,5.96,14.56
2019,5,13,13,23.45,5.9,14.68
2019,5,13,14,23.41,5.77,14.59
2019,5,13,15,22.98,5.83,14.4
2019,5,13,16,22.12,5.92,14.02
2019,5,13,17,20.06,8.86,14.46
2019,5,13,18,15.87,10.23,13.05
2019,5,13,19,13.76,8.75,11.25
2019,5,13,20,12.62,8.44,10.53
2019,5,13,21,11.59,8.51,10.05
2019,5,13,22,10.62,8.62,9.62
2019,5,13,23,9.75,8.69,9.23
2019,5,14,0,9.09,8.76,8.93
2019,5,14,1,8.57,8.62,8.6
2019,5,14,2,8.13,8.35,8.24
2019,5,14,3,7.8,8.03,7.91
2019,5,14,4,7.49,7.58,7.54
2019,5,14,5,9.02,7.87,8.44
2019,5,14,6,12.3,7.84,10.07
2019,5,14,7,15.71,6.88,11.3
2019,5,14,8,18.78,5.84,12.31
2019,5,14,9,20.58,6.47,13.53
